1954	airline||Airlines||LATE_AIRCRAFT_DELAY: late aircraft delay. delay attribute to late aircraft. minutes
1955	books||address_status||status_id: status id. the unique identifier of the status. [1, 2]
1956	"books||address_status||address_status: address status. the status of the address. ['Inactive', 'Active']. commonsense evidence: 	active: the address is still in use 	inactive: the address is not in use anymore"
1957	books||author||author_id: author id. the unique identifier of the author
1958	books||author||author_name: author name. the name of the author
1959	books||book_language||language_id: language id. the unique identifier of the language
1960	"books||book_language||language_code: language code. the language code. ['zho', 'wel', 'tur', 'swe', 'srp']. commonsense evidence: A language code is a unique identifier for a specific language. It is typically used to identify a language in computing and other technical contexts. Some common language codes include ""en"" for English, ""fr"" for French, and ""es"" for Spanish. The specific codes used for each language can vary depending on the context and the system in which they are being used."
1961	books||book_language||language_name: language name. the language name. ['Welsh', 'United States English', 'Turkish', 'Swedish', 'Spanish']
1962	books||country||country_id: country id. the unique identifier of the country
1963	books||country||country_name: country name. the country name. ['Singapore', 'Zimbabwe (Rhodesia)', 'Zimbabwe', 'Zambia', 'Yugoslavia']
1964	books||address||address_id: address id. the unique identifier of the address
1965	books||address||street_number: street number. the street number of the address. ['5', '1', '4', '0', '9']. commonsense evidence: The street number is typically used to identify a specific building or residence on a street, with higher numbers generally indicating a location further down the street from the starting point. For example, if a street starts at number 1 and goes up to number 100, a building with the number 50 would be closer to the starting point than a building with the number 75.
1966	books||address||street_name: street name. the street name. ['Sauthoff Court', 'John Wall Crossing', 'Vahlen Way', 'Twin Pines Plaza', 'Trailsway Place']
1967	books||address||city: the city where the address belongs. ['Västerås', 'Dallas', 'Chengguan', 'Xinhua', 'Villeneuve-la-Garenne']
1968	books||address||country_id: country id. the id of the country where the address belongs. commonsense evidence: Maps to the country (country id). The full address of the customer is 'No.street_number street_name, city, country'
1969	books||customer||customer_id: customer id. the unique identifier of the customer
1970	books||customer||first_name: first name. the first name of the customer. ['Ardeen', 'Winifield', 'Whitney', 'Robinson', 'Natka']
1971	books||customer||last_name: last name. the last name of the customer. ['Adamec', 'Toombes', 'Theurer', 'Syers', 'Spohrmann']. commonsense evidence: A person's full name is the first name, middle name (if applicable), and last name.
1972	books||customer||email: the email of the customer
1973	books||customer_address||customer_id: customer id. the id of the customer Maps to customer(customer_id)
1974	books||customer_address||address_id: address id. the id of the address Maps to address(address_id)
1975	books||customer_address||status_id: status id. the id of the address status. [1, 2]. commonsense evidence: A customer may have several addresses. If a customer has several addresses, the address that the status_id = 1 is the customer's current address that is in use. The other addresses with 2 as status_id is abandoned addresses.
1976	books||order_status||status_id: status id. the unique identifier of the order status. [1, 2, 3, 4, 5]
1977	books||order_status||status_value: status value. the status value. ['Returned', 'Pending Delivery', 'Order Received', 'Delivery In Progress', 'Delivered']. commonsense evidence: The order statuses include order received, pending delivery, delivery in progress, delivered, canceled, and returned.
1978	books||publisher||publisher_id: publisher id. the unique identifier of the publisher
1979	books||publisher||publisher_name: publisher name. the name of the publisher
1980	books||book||book_id: book id. the unique identifier of the book
1981	books||book||title: the title of the book
1982	books||book||isbn13: the International Standard Book Number of the book. ['9790007672386', '9789998691568', '9789879397503', '9789875801448', '9789875661707']. commonsense evidence: An ISBN is a unique 13-digit number assigned to each book to identify it internationally. The ISBN13 of a book is the specific version of the ISBN that uses 13 digits. It is typically displayed on the back cover of a book, along with the barcode and other information.
1983	books||book||language_id: language id. the id of the book language Maps to book_language (language_id)
1984	books||book||num_pages: number pages. the number of the pages
1985	books||book||publication_date: publication date. the publication date of the book. ['2005-10-01']. commonsense evidence: The publication date of a book can provide information about when the book was released to the public. This can be useful for understanding the context in which the book was written, as well as for determining how current or outdated the information in the book might be. Additionally, the publication date can provide insight into the age of the book and its potential value as a collectible.
1986	books||book||publisher_id: publisher id. the id of the publisher Maps to publisher (publisher_id)
1987	books||book_author||book_id: book id. the id of the book Maps to book(book_id)
1988	books||book_author||author_id: author id. the id of the author Maps to author(author_id). commonsense evidence: Books with the same author id are written by the same author.
1989	books||shipping_method||method_id: method id. the unique identifier of the method. [1, 2, 3, 4]
1990	books||shipping_method||method_name: method name. the method name. ['Standard', 'Priority', 'International', 'Express']
1991	books||shipping_method||cost: the cost of the shipping method. [24.5, 11.9, 8.9, 5.9]. commonsense evidence: The main difference between the various shipping methods, such as standard, priority, express, and international, is the speed at which the item is delivered. Standard shipping is the slowest and least expensive option, while express and priority shipping are faster and more expensive. International shipping is for items that are being shipped to a destination outside of the country where they originated.
1992	books||cust_order||order_id: order id. the unique identifier of the customer order
1993	books||cust_order||order_date: order date. the date of the order. ['2022-10-02 09:42:39']
1994	books||cust_order||customer_id: customer id. the id of the customer Maps to customer(customer_Id). commonsense evidence: The number of orders ordered by the customer = the show-up times of the relative customer id in the table
1995	books||cust_order||shipping_method_id: shipping method id. the id of the shipping method Maps to shipping_method(method_id). [2, 3, 1, 4]
1996	books||cust_order||dest_address_id: destination address id. the id of the destination address Maps to address(address_id)
1997	books||order_history||history_id: history id. the unique identifier of the order history
1998	books||order_history||order_id: order id. the id of the order Maps to cust_order(order_id)
1999	books||order_history||status_id: status id. the id of the order Maps to order_status(status_id). [1, 2, 3, 4, 5]. commonsense evidence: The order statuses include order received, pending delivery, delivery in progress, delivered, canceled, and returned.
2000	books||order_history||status_date: status date. the date of the status updated. ['2022-10-26 12:31:51']
2001	books||order_line||line_id: line id. the unique identifier of the order line
2002	books||order_line||order_id: order id. the id of the order Maps to cust_order(order_id)
2003	books||order_line||book_id: book id. the id of the book Maps to book(book_id)
2004	books||order_line||price: the price of the order. commonsense evidence: Even though the customer ordered the book with the same book id, the price could be different. The price of the order may be influenced by the shipping method, seasonal discount, and the number of books the customer ordered.
2005	food_inspection_2||employee||employee_id: employee id. the unique id for the employee
2006	food_inspection_2||employee||first_name: first name. first name of the employee. ['Rosemary', 'Robert', 'Jessica', 'Donald', 'Zachary']
2007	food_inspection_2||employee||last_name: last name. last name of the employee. ['Kennedy', 'Holder', 'Coleman', 'William', 'Underwood']. commonsense evidence: full name: first name + last_name
2008	food_inspection_2||employee||address: physical street address of the employee. ['PO Box 546', '9118 S Oglesby Ave', '8957 S Justine St', '8633 S Yates Blvd', '860 W Blackhawk St Unit 1806']
2009	food_inspection_2||employee||city: city of the employee's address. ['Chicago', 'Park Forest', 'Hoffman Estates']
2010	food_inspection_2||employee||state: state of the customer's address. ['IL']
2011	food_inspection_2||employee||zip: postal code of the employee's address
2012	food_inspection_2||employee||phone: telephone number to reach the customer. ['(773) 907-7655', '(773) 907-3598', '(773) 891-8653', '(773) 891-5230', '(773) 891-4417']
2013	food_inspection_2||employee||title: career title of the employee. ['Sanitarian', 'Supervisor', 'Division Manager'].  Sanitarian   Supervisor   Division Manager
2014	food_inspection_2||employee||salary: the salary of the employee. us dollars / year commonsense evidence: monthly salary: salary / 12
2015	food_inspection_2||employee||supervisor: the employee id of the employee's supervisor. [186498, 179582, 186742, 182205, 177316]
2016	food_inspection_2||establishment||license_no: license number. the license number of the facility
2017	food_inspection_2||establishment||dba_name: doing business as name. the dba name of the facility. commonsense evidence: DBA stands for doing business as. It's also referred to as your business's assumed, trade or fictitious name.
2018	food_inspection_2||establishment||aka_name: as know as name. the aka name of the facility. [None, '7-ELEVEN', 'WALGREENS', 'SUBWAY', 'CITGO', 'STARBUCKS COFFEE']. commonsense evidence: the aka name is used to indicate another name that a person or thing has or uses
2019	"food_inspection_2||establishment||facility_type: facility type. the facility type. [None, 'Restaurant', 'Grocery Store', 'School', 'Daycare (2 - 6 Years)', 'Daycare Above and Under 2 Years']. commonsense evidence: can ask some questions about its categories, for i.e.:    ""Restaurant"" and ""Cafeteria"" refers to restaurants   PASTRY school and ""CULINARY ARTS SCHOOL"" belongs to ""Education"" or ""School"". Please design this and mention your evidence in the commonsense part of questions, thanks"
2020	food_inspection_2||establishment||risk_level: risk level. the risk level of the facility. [None, 1, 3, 2]. commonsense evidence: Facilities with higher risk level have more serious food safety issues
2021	food_inspection_2||establishment||address: physical street address of the facility. ['11601 W TOUHY AVE ', '324 N LEAVITT ST ', '2637 S THROOP ST ', '500 W MADISON ST ', '2300 S THROOP ST ']
2022	food_inspection_2||establishment||city: city of the facility's address. [None, 'CHICAGO', 'Chicago', 'chicago', 'MAYWOOD', 'CICERO ']
2023	food_inspection_2||establishment||state: state of the facility's address. [None, 'IL']
2024	food_inspection_2||establishment||zip: postal code of the facility's address
2025	food_inspection_2||establishment||latitude: the latitude of the facility
2026	food_inspection_2||establishment||longitude: the longitude of the facility. commonsense evidence: location = POINT(latitude, longitude)
2027	food_inspection_2||establishment||ward: the ward number of the facility. commonsense evidence: Ward number is the number assigned by the local authorities to identify the population count in each town, village and district usually for electoral purposes or to extract property and locality details
2028	food_inspection_2||inspection||inspection_id: inspection id. the unique id for the inspection
2029	food_inspection_2||inspection||inspection_date: inspection date. the date of the inspection. ['2013-11-14']. yyyy-mm-dd
2030	food_inspection_2||inspection||inspection_type: inspection type. the type of the inspection. [None, 'Canvass', 'License', 'Canvass Re-Inspection', 'Complaint', 'License Re-Inspection']
2031	food_inspection_2||inspection||results: the inspection results. ['Pass', 'Fail', 'Pass w/ Conditions', 'Out of Business', 'No Entry'].  Pass   Pass w/ Conditions   Fail   Out of Business   Business Not Located   No Entry   Not Ready  commonsense evidence: the quality is verified: Pass + Pass w/ Conditions
2032	food_inspection_2||inspection||employee_id: employee id. the id of the employee who is responsible for the inspection
2033	food_inspection_2||inspection||license_no: license number. the license number of the facility that is inspected
2034	food_inspection_2||inspection||followup_to: followup to. the id of inspections that this inspection is following up. commonsense evidence: 'No data' means the inspection has no followup. if followup_to has value:   it's the parent inspection id, and this value represents child inspection id    the entire inspection: followup_to + inspection_id
2035	food_inspection_2||inspection_point||point_id: point id. the unique id for the inspection point
2036	food_inspection_2||inspection_point||Description: the specific description of the inspection results
2037	food_inspection_2||inspection_point||category: the inspection category. ['Food Protection', 'Food Maintenance', 'Insect and Rodent Control', 'Food Equipment and Utensil', 'Wash and Waste Water Disposal']
2038	food_inspection_2||inspection_point||code: the sanitary operating requirement code. ['7-38-030, 015, 010 (A), 005 (A)', '7-38-005 (A)', '7-38-031', '7-38-030', '7-38-010 (A) (B)']. commonsense evidence: Each code stands for an operating requirement
2039	food_inspection_2||inspection_point||fine: the fines for food safety problems. [100, 250, 500]. commonsense evidence: The fine of more serious food safety problems will be higher.    Minor: 100    Serious: 250    Critical: 500
2040	food_inspection_2||inspection_point||point_level: point level. ['Minor   ', 'Serious ', 'Critical']. Critical / Serious/ Minor
2041	food_inspection_2||violation||inspection_id: inspection id. the unique id for the inspection
2042	food_inspection_2||violation||point_id: point id. the inspection point id
2043	food_inspection_2||violation||fine: the fine of the violation. [100, 0, 250, 500]. commonsense evidence: The fine of more serious food safety problems will be higher.   Minor: 100   Serious: 250   Critical: 500
2044	food_inspection_2||violation||inspector_comment: inspector comment. the comment of the inspector
2045	coinmarketcap||coins||id: unique id number identifying coins
2046	coinmarketcap||coins||name: name of coins
2047	coinmarketcap||coins||slug: slug names of coins
2048	coinmarketcap||coins||symbol: symbol of names of coins. ['WOW', 'WIN', 'UNI', 'SOUL', 'SCC']
2049	coinmarketcap||coins||status: status of coins. ['active', 'inactive', 'untracked', 'extinct']. commonsense reasoning:   active: this coin is active and available for transactions   untracked: this coin cannot be tracked   inactive: this coin is not available for transactions   extinct: this coin has been disappeared
2050	coinmarketcap||coins||category: category of coins. [None, 'token', 'coin']. commonsense reasoning:   token:    coin:
2051	coinmarketcap||coins||description: description of coins
2052	coinmarketcap||coins||subreddit: name of coins on reddit
2053	coinmarketcap||coins||notice: notice if any
2054	coinmarketcap||coins||tags: tags of coins
2055	coinmarketcap||coins||tag_names: tag names. tag names of coins
2056	coinmarketcap||coins||website: website introduction of coins
2057	coinmarketcap||coins||platform_id: platform id. id number of the platform
2058	coinmarketcap||coins||date_added: date added. the added date. ['2020-08-10T00:00:00.000Z', '2020-08-03T00:00:00.000Z', '2021-04-20T00:00:00.000Z', '2021-05-12T00:00:00.000Z', '2021-03-16T00:00:00.000Z']
2059	coinmarketcap||coins||date_launched: date lanched. lanched date. [None, '2021-05-31T00:00:00.000Z', '2021-04-30T00:00:00.000Z', '2021-05-10T00:00:00.000Z', '2021-05-14T00:00:00.000Z', '2021-05-09T00:00:00.000Z']
2060	coinmarketcap||historical||date: transaction date. ['2021-07-31']
2061	coinmarketcap||historical||coin_id: coin id. id number referring to coins
2062	coinmarketcap||historical||cmc_rank: coinmarketcap rank. CMC rank is a metric used by CoinMarketCap to rank the relative popularity of different cryptocurrencies.
2063	coinmarketcap||historical||market_cap: Market capitalization. Market capitalization refers to how much a coin is worth as determined by the coin market.. dollars market cap (latest trade price x circulating supply).
2064	coinmarketcap||historical||price: how much is a coin. dollars
2065	coinmarketcap||historical||open: the price at which a cryptocurrency (coin) opens at a time period. dollars commonsense reasoning: if null or empty, it means this coins has not opened yet today.
2066	coinmarketcap||historical||high: highest price. dollars
2067	"coinmarketcap||historical||low: lowest price. commonsense reasoning: 1.	It's the best time to purchase this coin 2.	users can make the max profit today by computation: high - low"
2068	coinmarketcap||historical||close: the price at which a cryptocurrency (coin) closes at a time period, for example at the end of the day.
2069	coinmarketcap||historical||time_high: time high. the time to achieve highest price. [None, '00:00:02', '00:00:01', '00:00:03', '00:00:04', '00:00:05']
2070	coinmarketcap||historical||time_low: time low. the time to achieve lowest price. [None, '00:00:01', '00:00:02', '00:00:03', '00:00:04', '00:00:05']
2071	coinmarketcap||historical||volume_24h: volume 24h. the total value of cryptocurrency coined traded in the past 24 hours.
2072	coinmarketcap||historical||percent_change_1h: percent change 1h. price percentage change in the first hour. The change is the difference (in percent) between the price now compared to the price around this time 1 hours ago
2073	coinmarketcap||historical||percent_change_24h: percent change 24h. price percentage change in the first 24 hours. The change is the difference (in percent) between the price now compared to the price around this time 24 hours ago
2074	coinmarketcap||historical||percent_change_7d: percent change 7d. price percentage change in the first 7 days. The change is the difference (in percent) between the price now compared to the price around this time 7 days ago
2075	coinmarketcap||historical||circulating_supply: circulating supply. the best approximation of the number of coins that are circulating in the market and in the general public's hands.
2076	coinmarketcap||historical||total_supply: total supply. the total amount of coins in existence right now
2077	coinmarketcap||historical||max_supply: max supply. Max Supply is the best approximation of the maximum amount of coins that will ever exist in the lifetime of the cryptocurrency.. commonsense reasoning: the number of coins verifiably burned so far = max_supply - total_supply
2078	coinmarketcap||historical||num_market_pairs: number market pairs. number of market pairs across all exchanges trading each currency.. commonsense reasoning: active coins that have gone inactive can easily be identified as having a num_market_pairs of 0
2079	retail_world||Categories||CategoryID: Category ID. the unique id for the category. [1, 2, 3, 4, 5]
2080	retail_world||Categories||CategoryName: Category Name. the category name. ['Seafood', 'Produce', 'Meat/Poultry', 'Grains/Cereals', 'Dairy Products']
2081	retail_world||Categories||Description: the detailed description of the category
2082	retail_world||Customers||CustomerID: Customer ID. the unique id for customers
2083	retail_world||Customers||CustomerName: Customer Name. the customer name. ['Wolski', 'Wilman Kala', 'White Clover Markets', 'Wellington Importadora', 'Wartian Herkku']
2084	retail_world||Customers||ContactName: Contact Name. the contact person's name representing the company. ['Zbyszek', 'Yvonne Moncada', 'Yoshi Tannamuri', 'Yoshi Latimer', 'Yang Wang']
2085	retail_world||Customers||Address: the address of the customer. ['Åkergatan 24', 'ul. Filtrowa 68', 'Walserweg 21', 'Vinbæltet 34', 'Via Monte Bianco 34']
2086	retail_world||Customers||City: the city where the customer is located. ['London', 'México D.F.', 'São Paulo', 'Rio de Janeiro', 'Madrid']
2087	retail_world||Customers||PostalCode: Postal Code. the postal code. ['1010', '5033', '5022', '44000', 'WX3 6FW']
2088	retail_world||Customers||Country: the country. ['USA', 'Germany', 'France', 'Brazil', 'UK']
2089	retail_world||Employees||EmployeeID: Employee ID. the unique id for employees. [1, 2, 3, 4, 5]
2090	retail_world||Employees||LastName: Last Name. the employee's last name. ['West', 'Suyama', 'Peacock', 'Leverling', 'King']
2091	retail_world||Employees||FirstName: First Name. the employee's first name. ['Steven', 'Robert', 'Nancy', 'Michael', 'Margaret']. commonsense evidence: the employee's full name is 'first_name last_name'.
2092	retail_world||Employees||BirthDate: Birth Date. the birth date of the employee. ['1969-07-02']
2093	retail_world||Employees||Photo: the photo of the employee. ['EmpID9.pic', 'EmpID8.pic', 'EmpID7.pic', 'EmpID6.pic', 'EmpID5.pic']
2094	retail_world||Employees||Notes: some additional information of the employee
2095	retail_world||Shippers||ShipperID: Shipper ID. the unique id for shippers. [1, 2, 3]
2096	retail_world||Shippers||ShipperName: Shipper Name. the shipped company name. ['United Package', 'Speedy Express', 'Federal Shipping']
2097	retail_world||Shippers||Phone: the phone of the company. ['(503) 555-9931', '(503) 555-9831', '(503) 555-3199']
2098	retail_world||Suppliers||SupplierID: Supplier ID. the unique id for suppliers
2099	retail_world||Suppliers||SupplierName: Supplier Name. the supplier name. ['Zaanse Snoepfabriek', 'Tokyo Traders', 'Svensk Sjöföda AB', 'Specialty Biscuits, Ltd.', 'Refrescos Americanas LTDA']
2100	retail_world||Suppliers||ContactName: Contact Name. the contact person's name representing the company. ['Yoshi Nagase', 'Wendy Mackenzie', 'Sven Petersen', 'Shelley Burke', 'Robb Merchant']
2101	retail_world||Suppliers||Address: the address of the supplier. ['Viale Dante, 75', 'Via dei Gelsomini, 153', 'Verkoop Rijnweg 22', 'Valtakatu 12', 'Tiergartenstraße 5']
2102	retail_world||Suppliers||City: the city where the supplier is located. ['Zaandam', 'Tokyo', 'São Paulo', 'Sydney', 'Stockholm']
2103	retail_world||Suppliers||PostalCode: Postal Code. the postal code. ['S-345 67', 'S-123 45', 'M14 GSD', 'J2S 7S8', 'H1J 1C3']
2104	retail_world||Suppliers||Country: the country. ['USA', 'Germany', 'France', 'UK', 'Sweden']
2105	retail_world||Suppliers||Phone: the phone number. ['85.57.00.07', '555-8787', '43844108', '38.76.98.06', '08-123 45 67']
2106	retail_world||Products||ProductID: Product ID. the unique id for products
2107	"retail_world||Products||ProductName: Product Name. the name of the product. ['Zaanse koeken', 'Wimmers gute Semmelknödel', 'Vegie-spread', 'Valkoinen suklaa', ""Uncle Bob's Organic Dried Pears""]"
2108	retail_world||Products||SupplierID: Supplier ID. the unique id for supplier
2109	retail_world||Products||CategoryID: Category ID. the unique id for the product category. [3, 8, 2, 1, 4]
2110	retail_world||Products||Unit: the unit of the product. ['24 - 12 oz bottles', '5 kg pkg.', '24 - 250 g pkgs.', '24 - 200 g pkgs.', '10 - 500 g pkgs.']. None
2111	retail_world||Products||Price: the price
2112	retail_world||Orders||OrderID: Order ID. the unique id for orders
2113	retail_world||Orders||CustomerID: Customer ID. the unique id for customers
2114	retail_world||Orders||EmployeeID: Employee ID. the unique id for employees. [4, 3, 1, 8, 2]
2115	retail_world||Orders||OrderDate: Order Date. the order date. ['1997-02-10']
2116	retail_world||Orders||ShipperID: Shipper ID. the id of the shipper. [2, 3, 1]. None
2117	retail_world||OrderDetails||OrderDetailID: order detail id. id of the order detail
2118	retail_world||OrderDetails||OrderID: Order ID. the unique id for orders
2119	retail_world||OrderDetails||ProductID: Product ID. the unique id for products
2120	retail_world||OrderDetails||Quantity: the quantity of the ordered products
2121	retails||customer||c_custkey: customer key. unique id number identifying the customer
2122	retails||customer||c_mktsegment: customer market segment. the segment of the customer. ['FURNITURE', 'MACHINERY', 'BUILDING', 'AUTOMOBILE', 'HOUSEHOLD']
2123	retails||customer||c_nationkey: customer nation key. the nation key number of the customer
2124	retails||customer||c_name: customer name. name of the customer. ['Customer#000150000', 'Customer#000149999', 'Customer#000149998', 'Customer#000149997', 'Customer#000149996']
2125	retails||customer||c_address: customer address. address of the customer. ['zzzjj8vW7XVi2HkFYkx', 'zzoZ12WbRUEIzVWQQ5UGKnA,TCPKqR,k', 'zznd4p,vlUjgXjf7Uwd3UeKBVeMO', 'zzmoaY9q7s98h', 'zzkIHCisusAB4gMsuqF4bfJk5mAWyGRxsS']
2126	retails||customer||c_phone: customer phone. phone of the customer. ['992-708-7653', '987-948-1052', '881-659-8448', '853-103-3122', '698-372-9393']
2127	retails||customer||c_acctbal: customer account balance. account balance. if c_acctbal < 0: this account is in debt
2128	retails||customer||c_comment: customer comment. comment of the customer
2129	retails||lineitem||l_shipdate: line item ship date. ship date of line item. ['1994-06-02']
2130	retails||lineitem||l_orderkey: line item order key. order key number of line item
2131	retails||lineitem||l_discount: line item discount. discount of line item. 0.1: 10% off
2132	retails||lineitem||l_extendedprice: line item extended price. extended price of line item. commonsense evidence: full price before discount discounted price = (l_extendedprice*(1-l_discount))
2133	retails||lineitem||l_suppkey: line item suppkey. suppkey of line item
2134	retails||lineitem||l_quantity: line item quantity. quantity of line item
2135	"retails||lineitem||l_returnflag: line item return flag. return flag of line item. ['N', 'A', 'R']. commonsense evidence:  R ? returned item  A and ""N"": not returned item."
2136	retails||lineitem||l_partkey: line item part key. part key of line item
2137	retails||lineitem||l_linestatus: line item line status. line status of line item. ['O', 'F']. NOT USEFUL
2138	retails||lineitem||l_tax: line item tax. tax of line item. [0.03, 0.01, 0.06, 0.05, 0.02]. commonsense evidence: charge = l_extendedprice * (1- l_discount) * (1+ l_tax)
2139	retails||lineitem||l_commitdate: line item commit date. commit date of line item. ['1997-07-16']
2140	retails||lineitem||l_receiptdate: line item receipt date. receipt date of line item. ['1995-07-06']. commonsense evidence: freight / shipping / delivery time = l_receiptdate - l_commitdate; less shipping / delivery time --> faster shipping speed.
2141	retails||lineitem||l_shipmode: line item ship mode. ship mode of line item. ['REG AIR', 'TRUCK', 'FOB', 'MAIL', 'SHIP']
2142	retails||lineitem||l_linenumber: line item line number. unique id number identifying the line item. [1, 2, 3, 4, 5]
2143	retails||lineitem||l_shipinstruct: line item ship instruct. ship instruct of line item. ['DELIVER IN PERSON', 'COLLECT COD', 'TAKE BACK RETURN', 'NONE']
2144	retails||lineitem||l_comment: line item comment. comment of line item. ['carefully regula', 'carefully reg', 'furiously regu', 'carefully regul', 'slyly regular']
2145	retails||nation||n_nationkey: nation key. unique id number identifying the nation
2146	retails||nation||n_name: nation name. name of the nation. ['VIETNAM', 'UNITED STATES', 'UNITED KINGDOM', 'SAUDI ARABIA', 'RUSSIA']
2147	retails||nation||n_regionkey: nation region key. region key number of the nation. [0, 3, 2, 1, 4]
2148	retails||nation||n_comment: nation comment. comment description of nation
2149	retails||orders||o_orderdate: order date. date of the order. ['1994-12-21']. commonsense evidence: earlier order date --> higher priority in delivery
2150	retails||orders||o_orderkey: order key. unique id number identifying the order
2151	retails||orders||o_custkey: order customer key. customer key of order
2152	retails||orders||o_orderpriority: order priority. priority rate of order. ['4-NOT SPECIFIED', '2-HIGH', '3-MEDIUM', '1-URGENT', '5-LOW']. A smaller number means a higher priority: 0-Urgent
2153	retails||orders||o_shippriority: order ship priority. ship priority of order. [0]. NOT USEFUL
2154	retails||orders||o_clerk: order clerk. clerk of order. ['Clerk#000000343', 'Clerk#000000801', 'Clerk#000000825', 'Clerk#000000776', 'Clerk#000000675']
2155	retails||orders||o_orderstatus: order status. status of order. ['F', 'O', 'P']. NOT USEFUL
2156	retails||orders||o_totalprice: order total price. total price of the order
2157	retails||orders||o_comment: order comment. comment description of order
2158	retails||part||p_partkey: part key. unique id number identifying the part
2159	retails||part||p_type: part type. type of part. ['MEDIUM ANODIZED COPPER', 'LARGE POLISHED TIN', 'PROMO POLISHED NICKEL', 'MEDIUM BRUSHED NICKEL', 'SMALL ANODIZED BRASS']
2160	retails||part||p_size: part size. size number of part. larger number --> larger part
2161	retails||part||p_brand: part brand. brand of part. ['Brand#15', 'Brand#32', 'Brand#41', 'Brand#14', 'Brand#55']
2162	retails||part||p_name: part name. name of part. ['wheat green ivory aquamarine puff', 'black indian navy seashell burlywood', 'yellow yellow yellow pale beige', 'yellow yellow wheat cornflower purple', 'yellow yellow turquoise papaya slate']
2163	retails||part||p_container: part container. container of part. ['WRAP PACK', 'WRAP DRUM', 'WRAP JAR', 'SM BOX', 'MED JAR']
2164	retails||part||p_mfgr: part manufacturer. manufacturer of part. ['Manufacturer#5', 'Manufacturer#1', 'Manufacturer#3', 'Manufacturer#2', 'Manufacturer#4']
2165	retails||part||p_retailprice: part retail price. retail price of part
2166	retails||part||p_comment: part comment. comment description text of part. ['carefully ', 'furious', 'furiousl', 'careful', 'carefull']
2167	retails||partsupp||ps_partkey: part supply part key. unique id number identifying the part key
2168	retails||partsupp||ps_suppkey: part supply supply key. unique id number identifying the supply key
2169	retails||partsupp||ps_supplycost: part supply cost. cost number of the part supply. commonsense evidence: profit = (l_extendedprice*(1-l_discount)) - (ps_supplycost * l_quantity)] l_quantity comes from table lineitem!
2170	retails||partsupp||ps_availqty: part supply available quantity. available quantity of the part supply. if ps_availqty < 10 --> closer to OOS (out of stock)
2171	retails||partsupp||ps_comment: part supply comment. comment description of the part supply.
2172	retails||region||r_regionkey: region key. unique id number identifying the region. [0, 1, 2, 3, 4]
2173	retails||region||r_name: region name. name of the region. ['MIDDLE EAST', 'EUROPE', 'ASIA', 'AMERICA', 'AFRICA']
2174	retails||region||r_comment: region comment. comment description of the region
2175	retails||supplier||s_suppkey: supply key. unique id number identifying the supply
2176	retails||supplier||s_nationkey: supplier nation key. nation key of the supply
2177	retails||supplier||s_comment: supplier comment. comment description of the comment
2178	retails||supplier||s_name: supplier name. name of the supplier. ['Supplier#000010000', 'Supplier#000009999', 'Supplier#000009998', 'Supplier#000009997', 'Supplier#000009996']
2179	retails||supplier||s_address: supplier address. address of the supplier. ['zzpppzghbP02w9qWev8Qc8G80Yeb cS', 'zzXCJwxtujW GrotA7xYp BLEO', 'zzAVld olTu7mpXp8UNO', 'zxYm,hBC2EkFOSdL WzJAIjjd5Fn', 'zxOQRRm7ssB1i5SNg7 zd6OTShNT2bGn9QhhNsit']
2180	retails||supplier||s_phone: supplier phone. phone number of the supplier. ['999-997-7974', '999-862-9063', '999-702-8709', '999-701-6541', '999-529-6934']
2181	retails||supplier||s_acctbal: supplier account balance. account balance of the supplier. commonsense evidence: if c_acctbal < 0: this account is in debt
2182	ice_hockey_draft||height_info||height_id: height id. the unique height id
2183	ice_hockey_draft||height_info||height_in_cm: height in cm. e.g. 180 --> the height is 180 cm
2184	"ice_hockey_draft||height_info||height_in_inch: height in inch. ['6\'9""', '6\'8""', '6\'7""', '6\'6""', '6\'5""']"
2185	ice_hockey_draft||weight_info||weight_id: weight id. the unique weight id
2186	ice_hockey_draft||weight_info||weight_in_kg: weight in kg. e.g. 70: -->70 kg
2187	ice_hockey_draft||weight_info||weight_in_lbs: weight in lbs
2188	ice_hockey_draft||PlayerInfo||ELITEID: ELITE ID. the unique number identifying the players who attended the draft
2189	ice_hockey_draft||PlayerInfo||PlayerName: Player Name. the name of the player. ['Sean Collins', 'Nick Larson', 'Mikko Lehtonen', 'Juraj Mikus', 'Jarkko Immonen']
2190	ice_hockey_draft||PlayerInfo||birthdate: the birthdate of the player. ['1982-02-05']
2191	ice_hockey_draft||PlayerInfo||birthyear: the birth year of the player. [1980, 1982, 1981, 1986, 1983]
2192	ice_hockey_draft||PlayerInfo||birthmonth: the birth month of the player
2193	ice_hockey_draft||PlayerInfo||birthday: the birthday of the player
2194	ice_hockey_draft||PlayerInfo||birthplace: the player of the birthplace. ['Moskva, RUS', 'Toronto, ON, CAN', 'Calgary, AB, CAN', 'Winnipeg, MB, CAN', 'Montreal, QC, CAN']
2195	ice_hockey_draft||PlayerInfo||nation: the nation of the player. ['Canada', 'USA', 'Russia', 'Sweden', 'Czech Rep.']. commonsense evidence: can ask questions about their corresponding continents. or group nations with their continents. You can refer to https://worldpopulationreview.com/country-rankings/list-of-countries-by-continent e.g.: Slovakia --> Europe
2196	ice_hockey_draft||PlayerInfo||height: the id number identifying heights
2197	ice_hockey_draft||PlayerInfo||weight: the id number identifying weights
